tag,count
ItemsNotIncludedInConsolidatedStatementOfFinancialCondition,3
ReserveOfDiscretionaryParticipationFeatures,3
UnbilledReceivablesNotBillableAtBalanceSheetDate,3
LossContingencyAccrualProductLiabilityNet,3
DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,3
RecognisedFinanceLeaseAsAssets,3
EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,3
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,3
CurrentFuel,3
DeferredTaxLiabilitiesInterestsInFinancialAssetsContinuedToBeHeld,3
BusinessAcquisitionPercentageOfVotingInterestsAcquired,3
StockRepurchasedDuringPeriodValue,3
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInterest,3
AmountRecognisedInOtherComprehensiveIncomeAndAccumulatedInEquityRelatingToNoncurrentAssetsOrDisposalGroupsHeldForSale,3
CurrentCommercialPapersIssuedAndCurrentPortionOfNoncurrentCommercialPapersIssued,3
AssetsLiabilitiesOfBenefitPlan,3
LoansReceivableWithVariableRatesOfInterest1,3
EarningsPerShareDiluted,3
FixturesAndFittings,3
CurrentReceivablesDueFromJointVentures,3
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,3
DebtInstrumentConvertibleRemainingDiscountAmortizationPeriod,3
DebtSecuritiesTradingAndAvailableForSale,3
GoodwillImpairmentLoss,3
DeferredTaxLiabilitiesPrepaidExpenses,3
StockIssuedDuringPeriodSharesStockOptionsExercised,3
PreconfirmationAccumulatedDepreciationAndAmortization,3
IncreaseDecreaseInReceivables,3
NonderivativeFinancialLiabilitiesUndiscountedCashFlows,3
AccrualsAndDeferredIncomeClassifiedAsNoncurrent,3
DisposalGroupIncludingDiscontinuedOperationConsideration,3
AccruedVacationCurrentAndNoncurrent,3
InventoryRealEstateRentalFurnitureNet,3
CorporateDebtInstrumentsHeld,3
PostconfirmationAdditionalPaidInCapital,3
DebtSecuritiesAvailableForSaleAmortizedCostNoncurrent,3
StockholdersEquityNotAllowableForNetCapital,3
ProceedsFromSaleOfPropertyPlantAndEquipment,3
CurrentLiabilitiesRecognisedAsOfAcquisitionDate,3
ForeignCurrencyFairValueHedgeAssetAtFairValue,3
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,3
DebtInstrumentInterestRateEffectivePercentage,3
FairValueLiabilitiesMeasuredOnRecurringBasisCommitments,3
IncreaseDecreaseInOtherCurrentAssets,3
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,3
HeldToMaturitySecuritiesSoldSecurityAtCarryingValue,3
LiabilityForAsbestosAndEnvironmentalClaimsNet,3
InvestmentSoldNotYetPurchasedAtFairValue,3
AccountsPayableUnderwritersPromotersAndEmployeesOtherThanSalariesAndWagesCurrentAndNoncurrent,3
IncreaseDecreaseInAccruedIncomeTaxesPayable,3
LongtermMiscellaneousOtherProvisions,3
AssetsDesignatedToClosedBlockInvestments,3
DirectFinancingLeaseLeaseReceivable,3
ReverseRepurchaseAgreementsSegregatedUnderSecuritiesExchangeCommissionRegulation,3
CurrentCrudeOil,3
ProceedsFromMinorityShareholders,3
DepositAssetsOrLiabilitiesPresentValueOfExpectedRecoveries,3
AssetbackedDebtInstrumentsHeld,3
FinancingReceivableDeferredIncome,3
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,3
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedLiability,3
OperatingIncomeLoss,3
ContractsReceivableClaimsAndUncertainAmountsExpectedToBeCollectedWithinOneYear,2
ForeignCurrencyFairValueHedgeDerivativeAtFairValueNet,2
FairValueFinancialAssetsMeasuredOnRecurringBasisCashSurrenderValue,2
IncomeLossAttributableToNoncontrollingInterest,2
RepaymentsOfDebt,2
VariableInterestEntityOwnershipPercentage,2
UnamortizedDiscountsOnAcceptancesResold,2
DeferredIncomeTaxesAndTaxCredits,2
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,2
RedeemablePreferredStockRedemptionPricePerShare,2
PostconfirmationCashAndCashEquivalents,2
ConvertiblePreferredStockSharesSubscribedButUnissued,2
PaymentsToAcquireOtherProductiveAssets,2
PledgedAssetsSeparatelyReportedSecuritiesPledgedForFederalHomeLoanBankAtFairValue,2
UnrealizedGainLossOnInvestments,2
RepaymentsOfShortTermDebt,2
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,2
IncreaseDecreaseInOtherAccountsPayable,2
AccumulatedOtherComprehensiveIncomeLossBenefitPlansAdjustmentBeforeTax,2
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,2
ProceedsFromNotesPayable,2
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,2
ProceedsFromRepaymentsOfBankOverdrafts,2
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsWorkInProgress,2
PostconfirmationAccumulatedDepreciationAndAmortization,2
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,2
AmortizationExpensePerDollarOfGrossRevenue,2
DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses,2
FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResellPledgedAsCollateral,2
OtherComprehensiveIncomeDefinedBenefitPlansTax,2
DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,2
PaymentsToMinorityShareholders,2
LongTermPollutionControlBond,2
LiabilitiesFairValueDisclosureNonrecurring,2
DebtInstrumentAnnualPrincipalPayment,2
IncreaseDecreaseInEmployeeRelatedLiabilities,2
PreconfirmationCurrentMaturitiesOfLongTermDebt,2
EmployeeStockOwnershipPlanESOPSharesContributedToESOP,2
RepaymentsOfLongTermDebt,2
OperatingLossCarryforwards,2
LeveragedLeaseInvestment,2
OperatingLeasesFutureMinimumPaymentsReceivable,2
FinancialAssetsAtFairValue,2
SalesRevenueGoodsNet,2
SecuritiesLoanedAsset,2
SegmentReportingInformationAccountsPayableAndAccruedLiabilities,2
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,2
InsuranceContractsIssuedThatAreLiabilities,2
AssetsRecognisedInEntitysFinancialStatementsInRelationToStructuredEntities,2
ContractualCommitmentsForAcquisitionOfPropertyPlantAndEquipment,2
UndrawnBorrowingFacilities,2
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,2
PledgedAssetsSeparatelyReportedLoansPledgedForFederalHomeLoanBankAtFairValue,2
ProceedsFromDebtNetOfIssuanceCosts,2
OtherDerivativesNotDesignatedAsHedgingInstrumentsLiabilitiesAtFairValue,2
InventoryWriteDown,2
LongLivedAssetsToBeAbandonedCarryingValueOfAsset,2
DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,2
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,2
DisposalGroupIncludingDiscontinuedOperationInventory,2
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,2
InvestmentCompanyDistributableEarningsLossAccumulatedAppreciationDepreciation,2
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilities,2
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,2
LossContingencyRelatedReceivableCarryingValue,2
SalesTypeLeaseImpairmentLoss,2
DepositsPaidForSecuritiesBorrowedAtCarryingValue,2
LandAndBuildings,2
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,2
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,2
CurrentFinancialLiabilitiesAtAmortisedCost,2
JointlyOwnedUtilityPlantOwnershipAmountOfConstructionWorkInProgress,2
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilitiesNoncurrent,2
InterestAndDividendIncomeSecuritiesHeldToMaturity,2
PensionAndOtherPostretirementAndPostemploymentBenefitPlansNoncurrentLiabilities,2
DepositAssetsPresentValueOfExpectedRecoveries,2
CostsAndExpenses,2
AssetImpairmentCharges,2
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,2
ForeignCurrencyCashFlowHedgeAssetAtFairValue,2
InvestmentOwnedBalanceShares,2
ServicingLiabilityAtAmortizedCostAmount,2
OtherComprehensiveIncomeLossBeforeTax,2
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTax,2
LoansToGovernment,2
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,2
RepaymentsOfBankDebt,2
ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleCarryingValueOfAsset,2
ExciseTaxPayables,2
LimitedLiabilityCompanyLLCPreferredUnitAuthorized,2
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,2
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,2
ProceedsFromBankDebt,2
AssetsHeldByInsuranceRegulators,2
IncreaseDecreaseInAssetRetirementObligations,2
FairValueLiabilitiesMeasuredOnRecurringBasisBorrowings,2
LoansAndLeasesReceivableConsumerAllowance,2
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,2
RepaymentOfNotesReceivableFromRelatedParties,2
GainLossOnSaleOfInvestments,2
EquityMethodInvestmentRealizedGainLossOnDisposal,2
InterestRateCashFlowHedgeDerivativeAtFairValueNet,2
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,2
MortgageLoansOnRealEstateWritedownOrReserveAmount1,2
StockRedeemedOrCalledDuringPeriodShares,2
NoncurrentReceivablesDueFromJointVentures,2
OperatingLeasesFutureMinimumPaymentsDue,2
SaleLeasebackTransactionCumulativeGainRecognized1,2
FreshStartAdjustmentIncreaseDecreaseAccumulatedDepreciationAndAmortization,2
AuctionMarketPreferredSecuritiesStockSeriesSharesAuthorized,2
AmountOfImpairmentToCarryingAmountOfRegulatoryAssets,2
ProceedsFromPaymentsForTradingSecurities,2
ContractWithCustomerAssetAccumulatedAllowanceForCreditLossNoncurrent,2
WeightedAverageNumberOfDilutedSharesOutstanding,2
CapitalExpendituresIncurredButNotYetPaid,2
FinancialInstrumentsSoldNotYetPurchasedDerivativesAndOtherContracts,2
AlternativeExcessNetCapital,2
PriceRiskDerivativeLiabilitiesAtFairValue,2
ConvertiblePreferredStockSharesSubscribedButUnissuedSubscriptionReceivable,2
ProceedsFromConvertibleDebt,2
InsuranceContractsIssuedThatAreAssets,2
IncreaseDecreaseInDeferredIncomeTaxes,2
EquityMethodInvestmentDividendsOrDistributions,2
ProceedsFromLoans,2
AociDerivativeQualifyingAsHedgeExcludedComponentAfterTax,2
DebtSecuritiesAvailableForSaleAllowanceForCreditLossCurrent,2
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesOutstandingBalance,2
NetInvestmentInLeaseAllowanceForCreditLoss,2
SecuritiesSoldUnderAgreementsToRepurchaseNotSubjectToMasterNettingArrangement,2
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedGross,2
EmployeeStockOwnershipPlanESOPDebtStructureDirectLoanAmount,2
PreconfirmationInventories,2
BusinessAcquisitionPurchasePriceAllocationPreacquisitionContingencyAccrual,2
InventoryPartsAndComponents,2
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresCollateralPledged1,2
IncreaseDecreaseInRestrictedCashForOperatingActivities,2
FreshStartAdjustmentIncreaseDecreaseGoodwill,2
TaxCreditCarryforwardDeferredTaxAsset,2
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,2
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortization,2
LiabilitiesToWhichSignificantRestrictionsApply,2
CumulativeEffectOnRetainedEarningsNetOfTax,2
IncreaseDecreaseInNotesPayableRelatedParties,2
IncreaseDecreaseInAccountsPayableRelatedParties,2
DeferredTaxLiabilitiesFinancingArrangements,2
FinishedGoods,2
BusinessAcquisitionCostOfAcquiredEntityCashPaid,2
InterestExpense,2
IncomeLossFromEquityMethodInvestments,2
InterestPaid,2
FairValueAssetsMeasuredOnRecurringBasisEquityMethodInvestments,2
AssetsToWhichSignificantRestrictionsApply,2
RecognisedLiabilitiesRepresentingContinuingInvolvementInDerecognisedFinancialAssets,2
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,2
ProceedsFromRelatedPartyDebt,2
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,2
PaymentsToAcquireOtherInvestments,2
EquityMethodInvestmentQuotedMarketValue,2
LongTermDebtComponentsCommercialLoansCurrent,2
LongtermDebtPercentageBearingFixedInterestAmount,2
ContractAssets,2
IncreaseDecreaseInDeferredCompensation,2
MortgageLoansOnRealEstatePriorLiens1,2
FairValueLiabilitiesMeasuredOnRecurringBasisMandatorilyRedeemablePreferredStock,2
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,1
IncreaseDecreaseInAccruedInterestReceivableNet,1
DeferredTaxLiabilitiesUndistributedForeignEarnings,1
StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,1
BusinessCombinationSeparatelyRecognizedTransactionsAssetsRecognized,1
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesOutstandingBalance,1
StockIssuedDuringPeriodValueShareBasedCompensationGross,1
EquityMethodInvestmentSummarizedFinancialInformationMinorityInterest,1
ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,1
PostconfirmationCommonStock,1
PaymentsForRestructuring,1
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,1
ConvertiblePreferredStockShareSubscriptions,1
DerivativeAmountOfHedgedItem,1
DisposalGroupIncludingDiscontinuedOperationAccruedIncomeTaxPayableNoncurrent,1
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,1
AssetsDesignatedToClosedBlockCashAndCashEquivalents,1
ProceedsFromIssuanceOfCommonStock,1
NoncurrentFinancialLiabilitiesAtAmortisedCost,1
InvestmentOwnedUnderlyingFaceAmountAtMarketValue,1
IncreaseDecreaseInDeferredLiabilities,1
ContingentLiabilitiesRecognisedAsOfAcquisitionDate,1
NetInvestmentInLeaseAllowanceForCreditLossCurrent,1
StockGrantedDuringPeriodValueSharebasedCompensation,1
UtilitiesOperatingExpenseOperations,1
LongtermWarrantyProvision,1
TransfersOfFinancialAssetsAccountedForAsSaleInitialFairValueOfAssetsObtainedAsProceeds,1
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,1
PreconfirmationDeferredIncomeTaxLiabilitiesCurrent,1
TransactionPriceAllocatedToRemainingPerformanceObligations,1
PaymentsToAcquireAvailableForSaleSecurities,1
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,1
SalesRevenueServicesNet,1
ReserveOfChangeInValueOfTimeValueOfOptions,1
OtherDerivativesNotDesignatedAsHedgingInstrumentsAtFairValueNet,1
CostMethodInvestmentsAggregateCarryingAmountNotEvaluatedForImpairment,1
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts,1
FairValueHedgeAssetsAtFairValue,1
PostconfirmationInvestments,1
SharesHeldInEmployeeStockOptionPlanCommittedToBeReleased,1
NetInvestmentInLeaseAllowanceForCreditLossNoncurrent,1
FinanceLeaseReceivables,1
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,1
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,1
StockIssuedDuringPeriodValueDividendReinvestmentPlan,1
ReserveOfChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,1
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,1
PostconfirmationReceivablesNet,1
PaymentsOfDividends,1
OtherNonoperatingExpense,1
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesCurrent,1
DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,1
RedeemablePreferredStockValueExcludingAdditionalPaidInCapital,1
PaymentsToAcquireRoyaltyInterestsInMiningProperties,1
PreconfirmationShortTermInvestments,1
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,1
OtherNonoperatingIncome,1
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,1
CapitalLeasesNetInvestmentInDirectFinancingLeasesAccumulatedAmortization,1
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,1
ContractReceivableDueInNextRollingTwelveMonths,1
InventoriesAtNetRealisableValue,1
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,1
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,1
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,1
OilAndGasSalesRevenue,1
ImpairmentOfLongLivedAssetsHeldForUse,1
SharesSubjectToMandatoryRedemptionSettlementTermsMaximumAmount,1
ProductionTaxExpense,1
IncreaseDecreaseInNotesPayableCurrent,1
DerivativeLiabilityFairValueOfCollateral,1
CapitalAccumulationPlan,1
RepaymentsOfLongTermCapitalLeaseObligations,1
CurrentValueAddedTaxPayables,1
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,1
MarketableSecuritiesUnrealizedGainLoss,1
ImpairedFinancingReceivableRelatedAllowance,1
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,1
DeferredTaxAssetsTaxCreditCarryforwardsResearch,1
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,1
PaymentsForProceedsFromOtherInvestingActivities,1
StockIssuedDuringPeriodValueStockOptionsExercised,1
PartnersCapitalAccountDistributions,1
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,1
StockIssuedDuringPeriodValuePurchaseOfAssets,1
IncreaseDecreaseInDeferredTaxLiabilityAsset,1
IncreaseDecreaseInAccruedTaxesPayable,1
ImpairmentOfIntangibleAssetsExcludingGoodwill,1
CapitalLeaseObligationsIncurred,1
VariableInterestCarryingAmount,1
NetDebt,1
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,1
CapitalLeasesFutureMinimumPaymentsDueCurrent,1
RedeemableNoncontrollingInterestEquityOtherRedemptionValue,1
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,1
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1
NoncurrentInterestPayable,1
RedeemablePreferredStockAggregateAmountOfRedemptionRequirement,1
FairValueAssumptionsExercisePrice,1
PaymentsOfDividendsCommonStock,1
DividendsPreferredStockCash,1
AuctionMarketPreferredSecuritiesStockSeriesValue,1
ProceedsFromIssuanceOfLongTermDebt,1
PostconfirmationLiabilitiesSubjectToCompromise,1
IncreaseDecreaseInOtherAccruedLiabilities,1
IncreaseDecreaseInCustomerDeposits,1
MandatoryReserveDepositsAtCentralBanks,1
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,1
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,1
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,1
CommonStockDividendsPerShareDeclared,1
ProceedsFromSaleOfProductiveAssets,1
DebtSecuritiesAvailableForSaleAllowanceForCreditLossNoncurrent,1
FairValueDisclosureOffbalanceSheetRisksAmountLiability,1
WriteOffOfDeferredDebtIssuanceCost,1
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,1
LineOfCreditFacilityInterestRateAtPeriodEnd,1
ProceedsFromSaleOfAvailableForSaleSecurities,1
InsuranceContractsThatAreLiabilities,1
PostconfirmationNoncurrentOtherObligations,1
IncomeTaxesPaidNet,1
IncreaseDecreaseInDerivativeLiabilities,1
TimeDepositMaturitiesRemainderOfFiscalYear,1
PreferredStockAdditionalSeriesLiquidationPreference,1
ImpairmentOfInvestments,1
FinancingReceivableCoveredBeforeAllowanceForCreditLoss,1
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,1
MinorityInterestOwnershipPercentageByParent,1
LoansReceivableHeldForSaleNetNotPartOfDisposalGroupConsumerHomeEquity,1
FinancingReceivableRecordedInvestmentNonaccrualStatus,1
DeferredTaxAssetsInvestmentInSubsidiaries,1
AccruedInsurance,1
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,1
DividendsCommonStock,1
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,1
IncreaseDecreaseInUnbilledReceivables,1
StockholdersEquityPeriodIncreaseDecrease,1
IncomeTaxExaminationPenaltiesAccrued,1
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,1
AccretionOfDiscount,1
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,1
FreshStartAdjustmentIncreaseDecreaseStockholdersEquity,1
PaymentsForProceedsFromPreviousAcquisition,1
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,1
ProceedsFromLinesOfCredit,1
StockIssuedDuringPeriodSharesNewIssues,1
IncreaseDecreaseThroughTransfersFromConstructionInProgressPropertyPlantAndEquipment,1
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,1
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,1
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,1
IncomeLossFromContinuingOperationsPerDilutedShare,1
IncreaseDecreaseInPensionAndPostretirementObligations,1
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,1
FreshStartAdjustmentIncreaseDecreaseFurnitureAndFixtures,1
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,1
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedCollateralRightToReclaimCash,1
NetCashProvidedByUsedInDiscontinuedOperations,1
PaymentsToAcquireBusinessesNetOfCashAcquired,1
PreproductionCostsRelatedToLongTermSupplyArrangementsCostsCapitalized,1
LoansAndLeasesReceivableImpairedEndOfPeriodNotInAllowanceForLoanLoss,1
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,1
ReorganizationValue,1
HaircutsOnOptions,1
PostconfirmationFurnitureAndFixtures,1
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,1
RestructuringCharges,1
FinancingReceivableUnamortizedLoanCommitmentOriginationFeeAndPremiumDiscount,1
OilAndGasProducingPropertiesOfRateRegulatedCompaniesProvedAndUnprovedReserves,1
TerminationLoans,1
OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsCreditLossesOnDebtSecuritiesHeld,1
DepositLiabilitiesCollateralIssuedFinancialInstruments,1
FinanceLeaseLiabilities,1
PaymentsOfDividendsMinorityInterest,1
AssetRetirementObligationAccretionExpense,1
DebtInstrumentConvertibleBeneficialConversionFeature,1
ProfitLossFromOperatingActivities,1
AmortizationOfDeferredCharges,1
PledgedAssetsSeparatelyReportedNonsecuritizedInvestmentsPledgedAsCollateralAtFairValue,1
UnamortizedDiscountsOnAcceptancesExecuted,1
PaymentsForSoftware,1
CurrentFederalTaxExpenseBenefit,1
DebtorInPossessionFinancingLettersOfCreditOutstanding,1
InvestmentSoldNotYetPurchasedRestrictedCost,1
CashUninsuredAmount,1
PreconfirmationDeferredIncomeTaxLiabilitiesNoncurrent,1
DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,1
ContractualCapitalCommitments,1
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,1
AmortizationOfDeferredPropertyTaxes,1
ProvisionForLoanLeaseAndOtherLosses,1
CurrentFederalStateAndLocalTaxExpenseBenefit,1
ProceedsFromSaleAndMaturityOfMarketableSecurities,1
InvestmentPropertyUnderConstructionOrDevelopment,1
InvestmentsInSubsidiaries,1
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,1
AccruedAdvertising,1
FiniteLivedIntangibleAssetsAmortizationExpense,1
DebtSecuritiesHeldToMaturityTransferAmount,1
IncreaseDecreaseInOtherCurrentLiabilities,1
EarningsPerShareBasic,1
PreferredStockAdditionalSeriesRedemptionAmount,1
OtherPaymentsToAcquireBusinesses,1
IncomeLossFromContinuingOperations,1
DerivativesAmountContributedToFairValueOfPlanAssets,1
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,1
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts1,1
StockIssuedDuringPeriodValueShareBasedCompensation,1
FinancingReceivableModificationsNumberOfContracts2,1
PostconfirmationRestrictedCashAndCashEquivalentsNoncurrent,1
CurrentReceivablesFromSaleOfProperties,1
MinorityInterestIncreaseFromStockIssuance,1
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,1
InvestmentIncomeInterest,1
EffectOnAccumulatedOtherComprehensiveIncomeLossDueToChangeInMeasurementDateTax,1
CurrentStateAndLocalTaxExpenseBenefit,1
LiabilityForCatastropheClaimsCarryingAmount,1
DerivativeLiabilityNumberOfInstrumentsHeld,1
GainLossOnSaleOfPropertyPlantEquipment,1
PaymentsForRent,1
OtherNonrecurringIncome,1
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,1
AdjustmentForLongTermIntercompanyTransactionsGrossOfTax,1
ProceedsFromSecuritiesPurchasedUnderAgreementsToResell,1
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,1
IncreaseDecreaseInDepositOtherAssets,1
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,1
ExplorationExpense,1
AdjustmentsToAdditionalPaidInCapitalOther,1
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,1
EnvironmentalExitCostsAssetsPreviouslyDisposedLiabilityForRemediation,1
RepaymentsOfLongTermDebtAndCapitalSecurities,1
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsMarketableSecurities,1
PriceRiskDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,1
NetIncomeLossAvailableToCommonStockholdersDiluted,1
RepaymentsOfLinesOfCredit,1
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,1
DividendsCommonStockStock,1
ProceedsFromOtherDebt,1
DeferredFederalIncomeTaxExpenseBenefit,1
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,1
AociDebtSecuritiesAvailableForSaleWithAllowanceForCreditLossCumulativeGainLossAfterTax,1
PaymentsForRepurchaseOfCommonStock,1
AssetsSoldUnderAgreementsToRepurchaseMarketValue,1
LineOfCreditFacilityMaximumMonthendOutstandingAmount,1
FinanceLeaseLiabilityUndiscountedExcessAmount,1
SecuritiesPurchasedUnderAgreementsToResellAmountOffsetAgainstCollateral,1
DerivativeGainLossOnDerivativeNet,1
